demographic/gender,interaction/schema/version,interaction/source,interaction/author/username,interaction/author/name,interaction/author/id,interaction/author/avatar,interaction/author/link,interaction/type,interaction/created_at,interaction/content,interaction/id,interaction/link,klout/score,language/tag,language/confidence,links/code/0,links/created_at/0,links/hops/0/0,links/normalized_url/0,links/retweet_count/0,links/title/0,links/url/0,salience/content/sentiment,twitter/created_at,twitter/domains/0,twitter/id,twitter/links/0,twitter/source,twitter/text,twitter/user/name,twitter/user/description,twitter/user/location,twitter/user/statuses_count,twitter/user/followers_count,twitter/user/friends_count,twitter/user/screen_name,twitter/user/profile_image_url,twitter/user/lang,twitter/user/listed_count,twitter/user/id,twitter/user/id_str,twitter/user/geo_enabled,twitter/user/created_at,twitter/user/url,twitter/in_reply_to_screen_name,twitter/in_reply_to_user_id,twitter/in_reply_to_status_id,twitter/mention_ids/0,twitter/mentions/0,twitter/user/time_zone,twitter/user/utc_offset,salience/content/entities/0/name,salience/content/entities/0/type,salience/content/entities/0/label,salience/content/entities/0/sentiment,salience/content/entities/0/evidence,salience/content/entities/0/confident,salience/content/entities/0/about,salience/content/entities/1/name,salience/content/entities/1/type,salience/content/entities/1/label,salience/content/entities/1/sentiment,salience/content/entities/1/evidence,salience/content/entities/1/confident,salience/content/entities/1/about,salience/content/entities/2/name,salience/content/entities/2/type,salience/content/entities/2/label,salience/content/entities/2/sentiment,salience/content/entities/2/evidence,salience/content/entities/2/confident,salience/content/entities/2/about,salience/content/entities/3/name,salience/content/entities/3/type,salience/content/entities/3/label,salience/content/entities/3/sentiment,salience/content/entities/3/evidence,salience/content/entities/3/confident,salience/content/entities/3/about,salience/content/entities/4/name,salience/content/entities/4/type,salience/content/entities/4/label,salience/content/entities/4/sentiment,salience/content/entities/4/evidence,salience/content/entities/4/confident,salience/content/entities/4/about,salience/content/entities/5/name,salience/content/entities/5/type,salience/content/entities/5/label,salience/content/entities/5/sentiment,salience/content/entities/5/evidence,salience/content/entities/5/confident,salience/content/entities/5/about,twitter/hashtags/0,links/hops/0/1,facebook/author/name,facebook/author/id,facebook/author/link,facebook/author/avatar,facebook/id,facebook/message,facebook/source,facebook/type,facebook/caption,facebook/description,facebook/link,facebook/name,interaction/title,twitter/retweet/text,twitter/retweet/id,twitter/retweet/user/name,twitter/retweet/user/description,twitter/retweet/user/statuses_count,twitter/retweet/user/followers_count,twitter/retweet/user/friends_count,twitter/retweet/user/screen_name,twitter/retweet/user/profile_image_url,twitter/retweet/user/lang,twitter/retweet/user/time_zone,twitter/retweet/user/utc_offset,twitter/retweet/user/id,twitter/retweet/user/id_str,twitter/retweet/user/created_at,twitter/retweet/source,twitter/retweet/count,twitter/retweet/created_at,twitter/retweeted/id,twitter/retweeted/user/name,twitter/retweeted/user/url,twitter/retweeted/user/description,twitter/retweeted/user/location,twitter/retweeted/user/statuses_count,twitter/retweeted/user/followers_count,twitter/retweeted/user/friends_count,twitter/retweeted/user/screen_name,twitter/retweeted/user/profile_image_url,twitter/retweeted/user/lang,twitter/retweeted/user/time_zone,twitter/retweeted/user/utc_offset,twitter/retweeted/user/listed_count,twitter/retweeted/user/id,twitter/retweeted/user/id_str,twitter/retweeted/user/created_at,twitter/retweeted/source,twitter/retweeted/created_at,salience/title/sentiment,facebook/likes/count,facebook/likes/names/0,facebook/likes/ids/0,facebook/application,facebook/likes/names/1,facebook/likes/names/2,facebook/likes/ids/1,facebook/likes/ids/2,salience/content/entities/0/themes/0,salience/content/entities/1/themes/0,salience/content/entities/2/themes/0,salience/content/entities/3/themes/0,salience/content/entities/4/themes/0,salience/content/entities/5/themes/0,salience/content/entities/6/name,salience/content/entities/6/type,salience/content/entities/6/label,salience/content/entities/6/sentiment,salience/content/entities/6/evidence,salience/content/entities/6/confident,salience/content/entities/6/about,salience/content/entities/6/themes/0,salience/content/entities/7/name,salience/content/entities/7/type,salience/content/entities/7/label,salience/content/entities/7/sentiment,salience/content/entities/7/evidence,salience/content/entities/7/confident,salience/content/entities/7/about,salience/content/entities/7/themes/0,salience/content/entities/8/name,salience/content/entities/8/type,salience/content/entities/8/label,salience/content/entities/8/sentiment,salience/content/entities/8/evidence,salience/content/entities/8/confident,salience/content/entities/8/about,salience/content/entities/8/themes/0,salience/content/entities/9/name,salience/content/entities/9/type,salience/content/entities/9/label,salience/content/entities/9/sentiment,salience/content/entities/9/evidence,salience/content/entities/9/confident,salience/content/entities/9/about,salience/content/entities/9/themes/0,salience/content/entities/10/name,salience/content/entities/10/type,salience/content/entities/10/label,salience/content/entities/10/sentiment,salience/content/entities/10/evidence,salience/content/entities/10/confident,salience/content/entities/10/about,salience/content/entities/10/themes/0,twitter/retweet/user/listed_count,blog/created_at,blog/id,blog/author/name,blog/author/link,blog/content,blog/title,blog/link,blog/contenttype,blog/type,blog/domain,interaction/contenttype,salience/content/entities/0/themes/1,salience/content/entities/1/themes/1,salience/content/entities/2/themes/1,salience/content/entities/2/themes/2,salience/content/entities/2/themes/3,salience/content/entities/2/themes/4,salience/content/entities/2/themes/5,salience/content/entities/3/themes/1,salience/content/entities/3/themes/2,salience/content/entities/3/themes/3,salience/content/entities/6/themes/1,salience/content/entities/6/themes/2,salience/content/entities/7/themes/1,salience/content/entities/7/themes/2,salience/content/entities/7/themes/3,salience/content/entities/7/themes/4,salience/content/entities/7/themes/5,salience/content/entities/7/themes/6,salience/content/entities/8/themes/1,salience/content/entities/9/themes/1,salience/content/entities/9/themes/2,salience/content/entities/10/themes/1,salience/content/entities/10/themes/2,salience/content/entities/10/themes/3,salience/content/entities/10/themes/4,salience/content/entities/10/themes/5,salience/content/entities/10/themes/6,salience/content/entities/10/themes/7,salience/content/entities/11/name,salience/content/entities/11/type,salience/content/entities/11/label,salience/content/entities/11/sentiment,salience/content/entities/11/evidence,salience/content/entities/11/confident,salience/content/entities/11/about,salience/content/entities/11/themes/0,salience/content/entities/11/themes/1,salience/content/entities/12/name,salience/content/entities/12/type,salience/content/entities/12/label,salience/content/entities/12/sentiment,salience/content/entities/12/evidence,salience/content/entities/12/confident,salience/content/entities/12/about,salience/content/entities/12/themes/0,salience/content/entities/12/themes/1,salience/content/entities/13/name,salience/content/entities/13/type,salience/content/entities/13/label,salience/content/entities/13/sentiment,salience/content/entities/13/evidence,salience/content/entities/13/confident,salience/content/entities/13/about,salience/content/entities/13/themes/0,salience/content/entities/13/themes/1,salience/content/entities/13/themes/2,salience/content/entities/14/name,salience/content/entities/14/type,salience/content/entities/14/label,salience/content/entities/14/sentiment,salience/content/entities/14/evidence,salience/content/entities/14/confident,salience/content/entities/14/about,salience/content/entities/14/themes/0,salience/content/entities/14/themes/1,salience/content/entities/14/themes/2,salience/content/entities/14/themes/3,salience/content/entities/15/name,salience/content/entities/15/type,salience/content/entities/15/label,salience/content/entities/15/sentiment,salience/content/entities/15/evidence,salience/content/entities/15/confident,salience/content/entities/15/about,salience/content/entities/15/themes/0,salience/content/entities/16/name,salience/content/entities/16/type,salience/content/entities/16/label,salience/content/entities/16/sentiment,salience/content/entities/16/evidence,salience/content/entities/16/confident,salience/content/entities/16/about,salience/content/entities/16/themes/0,salience/content/entities/16/themes/1,salience/content/entities/17/name,salience/content/entities/17/type,salience/content/entities/17/label,salience/content/entities/17/sentiment,salience/content/entities/17/evidence,salience/content/entities/17/confident,salience/content/entities/17/about,salience/content/entities/17/themes/0,salience/content/entities/18/name,salience/content/entities/18/type,salience/content/entities/18/label,salience/content/entities/18/sentiment,salience/content/entities/18/evidence,salience/content/entities/18/confident,salience/content/entities/18/about,salience/content/entities/19/name,salience/content/entities/19/type,salience/content/entities/19/label,salience/content/entities/19/sentiment,salience/content/entities/19/evidence,salience/content/entities/19/confident,salience/content/entities/19/about,salience/content/entities/19/themes/0,salience/content/entities/20/name,salience/content/entities/20/type,salience/content/entities/20/label,salience/content/entities/20/sentiment,salience/content/entities/20/evidence,salience/content/entities/20/confident,salience/content/entities/20/about,salience/content/entities/20/themes/0,salience/content/entities/20/themes/1,salience/content/entities/20/themes/2,salience/content/entities/20/themes/3,salience/content/entities/21/name,salience/content/entities/21/type,salience/content/entities/21/label,salience/content/entities/21/sentiment,salience/content/entities/21/evidence,salience/content/entities/21/confident,salience/content/entities/21/about,salience/content/entities/21/themes/0,salience/content/entities/21/themes/1,facebook/to/names/0,facebook/to/names/1,facebook/to/ids/0,facebook/to/ids/1,salience/content/entities/1/themes/2,salience/content/entities/4/themes/1,salience/content/entities/4/themes/2,salience/content/entities/4/themes/3,salience/content/entities/5/themes/1,salience/content/entities/5/themes/2,salience/content/entities/5/themes/3,salience/content/entities/5/themes/4,salience/content/entities/5/themes/5,salience/content/entities/5/themes/6,salience/content/entities/6/themes/3,salience/content/entities/6/themes/4,twitter/retweet/user/location,twitter/retweet/hashtags/0,twitter/retweeted/user/verified,twitter/retweet/user/url,twitter/retweet/user/geo_enabled,twitter/retweet/mentions/0,twitter/retweet/mention_ids/0,twitter/retweet/links/0,twitter/retweet/domains/0,salience/content/entities/0/themes/2,salience/content/entities/0/themes/3,salience/content/entities/1/themes/3,salience/content/entities/1/themes/4,salience/content/entities/3/themes/4,salience/content/entities/3/themes/5,salience/content/entities/8/themes/2,salience/title/entities/0/name,salience/title/entities/0/type,salience/title/entities/0/label,salience/title/entities/0/sentiment,salience/title/entities/0/evidence,salience/title/entities/0/confident,salience/title/entities/0/about,salience/title/entities/0/themes/0,twitter/retweeted/user/geo_enabled,twitter/retweet/mentions/1,twitter/retweet/mention_ids/1,twitter/hashtags/1,salience/content/entities/0/themes/4,salience/content/entities/0/themes/5,salience/content/entities/0/themes/6,salience/content/entities/0/themes/7,salience/content/entities/0/themes/8,salience/content/entities/0/themes/9,salience/content/entities/0/themes/10,salience/content/entities/0/themes/11,salience/content/entities/1/themes/5,salience/content/entities/1/themes/6,salience/content/entities/1/themes/7,salience/content/entities/1/themes/8,salience/content/entities/1/themes/9,salience/content/entities/1/themes/10,salience/content/entities/1/themes/11,salience/content/entities/2/themes/6,salience/content/entities/2/themes/7,salience/content/entities/2/themes/8,salience/content/entities/2/themes/9,salience/content/entities/2/themes/10,salience/content/entities/2/themes/11,salience/content/entities/3/themes/6,salience/content/entities/3/themes/7,salience/content/entities/3/themes/8,salience/content/entities/3/themes/9,salience/content/entities/3/themes/10,salience/content/entities/3/themes/11,salience/content/entities/4/themes/4,salience/content/entities/4/themes/5,salience/content/entities/4/themes/6,salience/content/entities/4/themes/7,salience/content/entities/4/themes/8,salience/content/entities/4/themes/9,salience/content/entities/4/themes/10,salience/content/entities/4/themes/11,salience/content/entities/5/themes/7,salience/content/entities/5/themes/8,salience/content/entities/5/themes/9,salience/content/entities/5/themes/10,salience/content/entities/5/themes/11,salience/content/entities/6/themes/5,salience/content/entities/6/themes/6,salience/content/entities/6/themes/7,salience/content/entities/6/themes/8,salience/content/entities/6/themes/9,salience/content/entities/6/themes/10,salience/content/entities/6/themes/11,salience/content/entities/6/themes/12,salience/content/entities/6/themes/13,salience/content/entities/6/themes/14,salience/content/entities/6/themes/15,salience/content/entities/6/themes/16,salience/content/entities/6/themes/17,salience/content/entities/7/themes/7
unisex,3,Tweet Button,Sally,Avril ,2088558,http://a0.twimg.com/profile_images/337452342/image_normal.jpg,http://twitter.com/sally,twitter,"Thu, 14 Feb 2013 15:48:22 +0000",The (Investment Banking) Associate - Vault: Blog: http://t.co/hhcfiQ3h,46745451772,http://twitter.com/sally/statuses/46745451772,15,en,63,200,"Thu, 14 Feb 2013 15:48:24 +0000",http://blogs.vault.com/blog/job-search/the-investment-banking-associate/#.UR0HDDFpzjc.twitter,http://blogs.vault.com/blog/job-search/the-investment-banking-associate,0,The (Investment Banking) Associate - Vault: Blog,http://blogs.vault.com/blog/job-search/the-investment-banking-associate/,0,"Thu, 14 Feb 2013 15:48:22 +0000",blogs.vault.com,46745451772,http://blogs.vault.com/blog/job-search/the-investment-banking-associate/#.UR0HDDFpzjc.twitter,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",The (Investment Banking) Associate - Vault: Blog: http://t.co/hhcfiQ3h,Avril ,,London,315,51,421,Sally,http://a0.twimg.com/profile_images/337452342/image_normal.jpg,en,1,2088558,2088558,true,"Sat, 23 Jul 2011 06:16:40 +0000",http://sally.com,Dr.albert,1470794,66549124103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,Twitter for Android,Mickeytork,Bloke ,5192,http://a0.twimg.com/profile_images/169845654/image_normal.jpg,http://twitter.com/mickeytork,twitter,"Thu, 14 Feb 2013 15:48:24 +0000",@fredmac oo. igt en pe bnde td. hihi.,55418661469,http://twitter.com/mickeytork/statuses/55418661469,42,,,,,,,,,,0,"Thu, 14 Feb 2013 15:48:24 +0000",,55418661469,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@fredmac oo. igt en pe bnde td. hihi.,Bloke ,,"Kuala Lumpur, Malaysia",9637,117,135,Mickeytork,http://a0.twimg.com/profile_images/169845654/image_normal.jpg,en,,5192,5192,,"Tue, 29 Mar 2011 05:37:02 +0000",http://mickeytork.com,Fredmac,0,42493689968,0,fredmac,Kuala Lumpur,28800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,UberSocial for BlackBerry,Davidferr,Answer Ii ,1624553,http://a0.twimg.com/profile_images/842892460/image_normal.jpg,http://twitter.com/davidferr,twitter,"Thu, 14 Feb 2013 15:48:24 +0000","RT @james: #LFC (Confirmed) team: Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing, Suárez.",25283990637,http://twitter.com/davidferr/statuses/25283990637,46,en,62,,,,,,,,0,"Thu, 14 Feb 2013 15:48:24 +0000",,25283990637,,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","RT @james: #LFC (Confirmed) team: Reina, Johnson, Enrique, Carragher, Skrtel, Allen, Henderson, Gerrard, Sterling, Downing, Suárez.",Answer Ii ,,Local comic book store,3571,262,246,Davidferr,http://a0.twimg.com/profile_images/842892460/image_normal.jpg,en,,1624553,1624553,,"Mon, 07 Mar 2011 19:15:04 +0000",http://davidferr.com,James,9664327,18578394106,9664327,james,,,Reina,Person,Person,0,1,1,1,Johnson,Person,Person,0,1,1,1,Enrique,Person,Person,0,1,1,1,Carragher,Person,Person,0,1,1,1,Skrtel,Person,Person,0,1,1,1,Allen,Person,Person,0,1,1,1,LFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,twitterfeed,Sen.miles,Brickman ,7778345,http://a0.twimg.com/profile_images/282549591/image_normal.jpg,http://twitter.com/sen.miles,twitter,"Thu, 14 Feb 2013 15:48:22 +0000",Housing Bonds Are a Sign of Mortgage Spring: I always have my eye out for booming sectors in the mortgage busine... http://t.co/hRDfklzm,83824460767,http://twitter.com/sen.miles/statuses/83824460767,40,en,100,200,"Thu, 14 Feb 2013 15:48:24 +0000",http://bit.ly/Wqxa9Z,http://nationalmortgagenews.com/nmn_features/housing-bonds-sign-of-mortgage-spring-1034541-1.html,0,Housing Bonds Are a Sign of Mortgage Spring - National Mortgage News Article,http://www.nationalmortgagenews.com/nmn_features/housing-bonds-sign-of-mortgage-spring-1034541-1.html,4,"Thu, 14 Feb 2013 15:48:22 +0000",bit.ly,83824460767,http://bit.ly/Wqxa9Z,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Housing Bonds Are a Sign of Mortgage Spring: I always have my eye out for booming sectors in the mortgage busine... http://t.co/hRDfklzm,Brickman ,,"Salt Lake City, Utah",49452,1747,1859,Sen.miles,http://a0.twimg.com/profile_images/282549591/image_normal.jpg,en,27,7778345,7778345,true,"Thu, 27 Jan 2011 11:05:09 +0000",http://sen.miles.com,Beauty,8170302,60214841132,,,Mountain Time (US & Canada),-25200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nationalmortgagenews.com/nmn_features/housing-bonds-sign-of-mortgage-spring-1034541-1.html?utm_medium=twitter&utm_source=twitterfeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
male,3,Twitter for Android,Byrrah,Byrrah ,3544059,http://a0.twimg.com/profile_images/785573075/image_normal.jpg,http://twitter.com/byrrah,twitter,"Thu, 14 Feb 2013 15:48:24 +0000","""@josephj: @ uisyhh, abg nsem dah on. Haha."" PERGHHHHHHHHH",92192501202,http://twitter.com/byrrah/statuses/92192501202,35,ms,100,,,,,,,,,"Thu, 14 Feb 2013 15:48:24 +0000",,92192501202,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@josephj: @ uisyhh, abg nsem dah on. Haha."" PERGHHHHHHHHH",Byrrah ,,dont know where,7158,236,252,Byrrah,http://a0.twimg.com/profile_images/785573075/image_normal.jpg,en,,3544059,3544059,true,"Sat, 03 Mar 2012 15:40:25 +0000",http://byrrah.com,Josephj,7468824,21404775860,7468824,josephj,Beijing,28800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,web,Beefer,Beefer ,5744231,http://a0.twimg.com/profile_images/427125697/image_normal.jpg,http://twitter.com/beefer,twitter,"Thu, 14 Feb 2013 15:48:24 +0000","Haha, ok ok i'll do it! Dear abg, saya jatuh hati dkt abg!!! Suka saya balik ye hahaha ... *krik krik*",0,http://twitter.com/beefer/statuses/0,41,ms,100,,,,,,,,,"Thu, 14 Feb 2013 15:48:24 +0000",,0,,web,"Haha, ok ok i'll do it! Dear abg, saya jatuh hati dkt abg!!! Suka saya balik ye hahaha ... *krik krik*",Beefer ,,Misery ,3781,88,95,Beefer,http://a0.twimg.com/profile_images/427125697/image_normal.jpg,en,,5744231,5744231,true,"Thu, 03 May 2012 14:09:18 +0000",http://beefer.com,Brutacus,1762562,43624040018,,,Beijing,28800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unisex,3,web,Ashur,Ashur ,4579291,http://a0.twimg.com/profile_images/666191100/image_normal.jpg,http://twitter.com/ashur,twitter,"Thu, 14 Feb 2013 15:48:24 +0000",Rasa agak tertarik pasai apa yang Pikah gtau kat kelas td :),33142407308,http://twitter.com/ashur/statuses/33142407308,,ms,100,,,,,,,,,"Thu, 14 Feb 2013 15:48:24 +0000",,33142407308,,web,Rasa agak tertarik pasai apa yang Pikah gtau kat kelas td :),Ashur ,,,951,131,132,Ashur,http://a0.twimg.com/profile_images/666191100/image_normal.jpg,en,,4579291,4579291,,"Sun, 05 Aug 2012 01:48:48 +0000",http://ashur.com,Baxter,6031137,72222134796,,,Arizona,-25200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mostly_male,3,Twitter for iPhone,Larrymaddog,Cass ,9466270,http://a0.twimg.com/profile_images/232595/image_normal.jpg,http://twitter.com/larrymaddog,twitter,"Thu, 14 Feb 2013 15:48:24 +0000",Je la kiffe bcp trop @blockbuster,94843656383,http://twitter.com/larrymaddog/statuses/94843656383,,fr,60,,,,,,,,0,"Thu, 14 Feb 2013 15:48:24 +0000",,94843656383,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Je la kiffe bcp trop @blockbuster,Cass ,,,2922,139,103,Larrymaddog,http://a0.twimg.com/profile_images/232595/image_normal.jpg,fr,,9466270,9466270,,"Sat, 14 May 2011 21:02:39 +0000",http://larrymaddog.com,Blockbuster,4559578,50393710308,4559578,blockbuster,Athens,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,TweetCaster for Android,Dr.,Benway ,5846205,http://a0.twimg.com/profile_images/293235699/image_normal.jpg,http://twitter.com/dr.,twitter,"Thu, 14 Feb 2013 15:48:24 +0000",@berserkerii kuang ajarnya yg bawak kete tu....seb baik ko perasan bro...aish,34039241983,http://twitter.com/dr./statuses/34039241983,47,ms,100,,,,,,,,,"Thu, 14 Feb 2013 15:48:24 +0000",,34039241983,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",@berserkerii kuang ajarnya yg bawak kete tu....seb baik ko perasan bro...aish,Benway ,,#SpreadTheLove,36461,672,960,Dr.,http://a0.twimg.com/profile_images/293235699/image_normal.jpg,en,7,5846205,5846205,true,"Wed, 01 Jul 2009 11:45:58 +0000",http://dr..com,Berserkerii,2538499,14781998214,2538499,berserkerii,Alaska,-32400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
